Soube que meu colega possui empréstimo parcelado com a empresa e queria entender por que precisei pagar meu empréstimo de uma só vez?,Nos dias atuais a empresa não possui essa prática.
Com quem devo conversar para solicitar subsídio de pós-graduação?,Nossa empresa já possui parcerias com instituições de ensino onde há boas condições de desconto para colaboradores. A aplicação de subsídios relacionadas à cursos envolve um rigoroso process (...)
Após quanto tempo de trabalho o funcionário tem direito às férias?,Após 12 meses completos de trabalho já é possível o direito às férias.
Os funcionários tem direito às férias após quantos meses de trabalho?,Após 12 meses completos de trabalho já é possível o direito às férias.
Além do VT alguma outra ajuda é concedida com relação ao transporte?,Seguimos com rigor a legislação trabalhista e nossa convenção coletiva que preveem a aplicação de Vale Transporte aos funcionários conforme necessidade de deslocamento do endereço residen (...)
A empresa concede o benefício de Vale Transporte ao Funcionário?,Seguimos com rigor a legislação trabalhista e nossa convenção coletiva que preveem a aplicação de Vale Transporte aos funcionários conforme necessidade de deslocamento do endereço residencial (...)
Caso eu seja aprovado posso pedir o reembolso do pagamento da certificação?,A certificação técnica é um compromisso de cada profissional por isso aprovação de subsídios ou reembolso envolve um rigoroso processo de análise junto ao RH e gestores para avalia (...)
A empresa faz o reembolso de certificações aos funcionários?,A certificação técnica é um compromisso de cada profissional por isso aprovação de subsídios ou reembolso envolve um rigoroso processo de análise junto ao RH e gestores para avaliação da elegibil (...)
Existe estabilidade de emprego para o marido da gestante?,Ao funcionário marido ou companheiro de gestante é garantido o emprego a partir do 8º (oitavo) mês de gestação e até 30 (trinta) dias após a data do parto mediante comprovação.
Quantos dias de estabilidade de emprego o marido da gestante tem após o nascimento da criança?,Ao funcionário marido ou companheiro de gestante é garantido o emprego a partir do 8º (oitavo) mês de gestação e até 30 (trinta) dias após a data do parto median (...)
O funcionário pode trabalhar nas férias?,Não é autorizado trabalhar durante o período de férias.
É permitido ao funcionário trabalhar durante as férias?,Não é autorizado trabalhar durante o período de férias.
Posso agendar minhas férias no sistema enquanto estiver no período de licença maternidade e após o término da licença sair de férias?,Toda programação de férias segue a política divulgada pela empresa. É possível gozar de férias a partir do término da lice (...)
É possível emendar o período da licença maternidade com as férias?,Toda programação de férias segue a política divulgada pela empresa. É possível gozar de férias a partir do término da licença maternidade desde que seja previamente planejada e aprovada no  (...)
Jovem Aprendiz tem direito às férias remuneradas?,Sim. O Jovem Aprendiz é um colaborador e possui direito às férias remuneradas.
Férias é um direito do Jovem Aprendiz?,Sim. O Jovem Aprendiz é um colaborador e possui direito às férias remuneradas.
Posso utilizar as horas positivas do meu banco de horas quando eu quiser?,É necessário conversar com seu gestor MAGNASISTEMAS para o respectivo planejamento além de formalização.
Quais os procedimentos para utilizar as horas positivas e descansar um período?,É necessário conversar com seu gestor MAGNASISTEMAS para o respectivo planejamento além de formalização.
Posso fazer adesão ao plano médico da empresa em qualquer momento?,A partir da admissão o colaborador poderá fazer a opção de adesão ao plano médico corporativa em até 30 (trinta) dias sem carência passado esse prazo passará a ter carência.
Após a admissão em quanto tempo posso fazer adesão ao plano médico da empresa?,A partir da admissão o colaborador poderá fazer a opção de adesão ao plano médico corporativa em até 30 (trinta) dias sem carência passado esse prazo passará a ter carência.
Quantos dias sem desconto são concedidos às funcionárias em período de gestação?,É concedido à funcionária gestante a dispensa do horário de trabalho pelo tempo que for necessário para a realização de 09 (nove) consultas médicas e demais exames complementa (...)
Durante o período de gestação todas as horas de consultas médicas exames serão abonadas?,É concedido à funcionária gestante a dispensa do horário de trabalho pelo tempo que for necessário para a realização de 09 (nove) consultas médicas e demais exames com (...)
Posso acumular apontamentos e enviá-los de uma vez?,A apontamento deve ser feito diariamente.
Quantos dias posso atrasar um apontamento?,A apontamento deve ser feito diariamente.
Preciso da aprovação de quem para tirar férias?,Todos os colaboradores precisam da autorização do gestor da área gestor MAGNASISTEMAS para aprovação do período de férias.
Posso tirar férias sem aprovação do cliente?,Todos os colaboradores precisam da autorização do gestor da área gestor MAGNASISTEMAS para aprovação do período de férias.
O que devo fazer para ser promovido?,O processo interno de avaliação de promoção de pessoas é bem minucioso e deve ser conduzido pelo RH em parceira com o gestor. Aproveite sua Avaliação de Desempenho para realizar essa conversa com seu gestor MAGNASISTEMA (...)
Supero todos os requisitos necessários ao meu cargo por que não sou promovido?,O processo interno de avaliação de promoção de pessoas é bem minucioso e deve ser conduzido pelo RH em parceira com o gestor. Aproveite sua Avaliação de Desempenho para realizar (...)
Quais os dias em que a empresa admite os funcionários?,A empresa possui dias específicos para formalizar as contratações consulte o RH.
Os funcionários novos podem ser admitidos em qualquer data?,A empresa possui dias específicos para formalizar as contratações consulte o RH.
Sou ex-funcionário da empresa. Se a nova empresa pedir recomendações o gestor da MAGNASISTEMAS poderá fazer?,Nossas políticas não autorizam qualquer tipo de informação de funcionários ou ex-funcionários ou prestadores de serviços a qualquer esfera salvo em (...)
Em quais momentos a empresa concede informações pessoais à terceiros?,Nossas políticas não autorizam qualquer tipo de informação de funcionários ou ex-funcionários ou prestadores de serviços a qualquer esfera salvo em situações jurídicas.
Fui contratado para um projeto em específico que está acabando. Posso continuar na empresa após esse período?,Normalmente antes da efetivação do distrato ou desligamento de profissionais alocados em projetos que foram terminados a área de RH em conjunto do (...)
Posso continuar trabalhando na empresa após o término do projeto para o qual fui contratado?,Normalmente antes da efetivação do distrato ou desligamento de profissionais alocados em projetos que foram terminados a área de RH em conjunto dos gestores da com (...)
É possível de alguma forma aderir ao plano médico sem carência após a data limite?,Não é possível em nenhuma hipótese.
Não fui informado sobre a data limite para adesão ao plano médico sem carência. Ainda posso ser incluído?,Não é possível em nenhuma hipótese.
Posso recomendar funcionários para trabalhar na empresa?,Sim. Encaminhe o currículo para rs@magnasistemas.com.br
É permitido a indicação de um amigo para trabalhar na Magna?,Sim. Encaminhe o currículo para rs@magnasistemas.com.br
É permitido acumular quantas férias?,A MAGNASISTEMAS não permitido acumular dois períodos consecutivos de férias ou haverá sua programação automaticamente.
Tenho férias acumuladas o que devo fazer?,A MAGNASISTEMAS não permitido acumular dois períodos consecutivos de férias ou haverá sua programação automaticamente.
Por que a empresa não aumenta meu salário?,Qualquer situação que implique questões corporativas/administrativas ou sobre sua carreira acione seu gestor MAGNASISTEMAS que poderá avaliar. Conte com o RH.
Tenho superado as expectativas porém não sou promovido o que devo fazer?,Qualquer situação que implique questões corporativas/administrativas ou sobre sua carreira acione seu gestor MAGNASISTEMAS que poderá avaliar. Conte com o RH.
Quem devo consultar para ter ajuda de custos em certificações?,A certificação técnica é um compromisso de cada profissional por isso aprovação de subsídios envolve um rigoroso processo de análise junto ao RH e gestores para avaliação da elegibilidade.
A empresa pode auxiliar financeiramente na obtenção de certificações?,A certificação técnica é um compromisso de cada profissional por isso aprovação de subsídios envolve um rigoroso processo de análise junto ao RH e gestores para avaliação da elegibilidad (...)
Como é determinado o valor da PLR?,Nossa empresa segue a convenção coletiva que prevê o pagamento de até um salário normativo aos colaboradores diante do resultado anual.
A empresa paga o valor correto de PLR?,Nossa empresa segue a convenção coletiva que prevê o pagamento de até um salário normativo aos colaboradores diante do resultado anual.
Posso trocar de área na empresa?,Sim. O RH pode realizar uma reunião com você sobre carreira e promover algumas reflexões a respeito deste tema mas é importante conversar com seu gestor a respeito do seu interesse e desejo.
Devo consultar o RH para trocar de área dentro da empresa?,Sim. O RH pode realizar uma reunião com você sobre carreira e promover algumas reflexões a respeito deste tema mas é importante conversar com seu gestor a respeito do seu interesse e desejo.
Tenho férias acumuladas porém meu banco de horas está positivo. Posso zerar o banco ao invés de tirar férias?,Não. Banco de Horas é diferente de Férias.
É possível utilizar o banco de horas ao invés de formalizar férias?,Não. Banco de Horas é diferente de Férias.
É possível vender todos os dias das férias?,As férias são de 30 dias sendo que é possível descansar 20 dias em férias e fazer a opção por “vender” 10 dias – chamamos isso de abono pecuniário.
A empresa aceita que eu venda quantos dias das minhas férias?,As férias são de 30 dias sendo que é possível descansar 20 dias em férias e fazer a opção por “vender” 10 dias – chamamos isso de abono pecuniário.
Nunca tenho aumento salarial. O que devo fazer?,É muito importante realizar uma conversa com seu gestor. Busque uma agenda com ele e traga suas dúvidas sobre carreira além de ter o feedback anual da Avaliação de Desempenho onde poderão conversar a respeito (...)
Faz muito tempo que não recebo aumento. Quem devo procurar?,É muito importante realizar uma conversa com seu gestor. Busque uma agenda com ele e traga suas dúvidas sobre carreira além de ter o feedback anual da Avaliação de Desempenho onde poderão conversa (...)
Posso dividir minhas férias em duas sendo que tive descontos nos dias por faltas?,Aqueles que possuem menos de 30 dias de férias devido aos descontos por falta e solicitarem o abono pecuniário não poderão dividir o período de férias.
Em quais condições não posso dividir minhas férias?,Aqueles que possuem menos de 30 dias de férias devido aos descontos por falta e solicitarem o abono pecuniário não poderão dividir o período de férias.
É permitido pedir aumento ao cliente?,Não. Essa pratica configura falta grave. Acione seu gestor MAGNASISTEMAS sempre. Lembre-se que o RH também poderá avaliar seu questionamento.
Meu colega pediu aumento salarial para o cliente. Posso pedir também?,Não. Essa pratica configura falta grave. Acione seu gestor MAGNASISTEMAS sempre. Lembre-se que o RH também poderá avaliar seu questionamento.
Tenho que compensar as horas quando levar meu filho ao médico?,É concedido aos funcionários 03 (três) dias uteis 24 (vinte e quatro) horas fracionadas por ano para a justificativa de levar os filhos de até 10 (dez) anos de idade ao médico sem prejuízos med (...)
Meu filho está fazendo um tratamento médico e tenho que acompanhá-lo. Essas horas serão descontadas?,É concedido aos funcionários 03 (três) dias uteis 24 (vinte e quatro) horas fracionadas por ano para a justificativa de levar os filhos de até 10 (dez) ano (...)
O funcionário pode decidir que dia tirar férias?,É possível desde que siga as orientações do processo e haja a aprovação do gestor da área que avaliará o planejamento das demandas.
Pretendo combinar a data das minhas férias com a da minha família. Posso escolher a data?,É possível desde que siga as orientações do processo e haja a aprovação do gestor da área que avaliará o planejamento das demandas.
O funcionário perdeu a carteira de trabalho. Ele pode ser admitido e levar depois?,É necessário providenciar a segunda via da CTPS ou não podemos evoluir com sua admissão.
Perdi minha carteira de trabalho. O que devo fazer para ser admitido?,É necessário providenciar a segunda via da CTPS ou não podemos evoluir com sua admissão.
Como faço para receber Auxílio Creche?,O Auxilio Creche está previsto em convenção coletiva é necessário a apresentação da Nota Fiscal ou recibo da creche onde a criança é matriculada ou a comprovação que há uma pessoa que cuide da criança desde que aprese (...)
Todo funcionário tem direito ao benefício Creche?,O Auxilio Creche está previsto em convenção coletiva é necessário a apresentação da Nota Fiscal ou recibo da creche onde a criança é matriculada ou a comprovação que há uma pessoa que cuide da criança desde (...)
